date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,sum_delay,max_delay,min_delay,n_late5
2026-08-17,5,10047,0,8,95_2,1,62,62,62,0
2026-08-17,5,10047,0,9,94_3,1,122,122,122,0
2026-08-17,5,10047,0,10,6242_1,1,51,51,51,0
2026-08-17,5,10047,0,11,6064_1,1,51,51,51,0
2026-08-17,5,10060,1,1,6015_1,1,0,0,0,0
2026-08-17,5,10060,1,2,6249_1,1,10,10,10,0
2026-08-17,5,10060,1,3,6248_1,2,80,70,10,0
2026-08-17,5,10060,1,4,6067_1,1,10,10,10,0
2026-08-17,6,10031,0,3,128_1,1,68,68,68,0
2026-08-17,6,10031,0,4,114_5,1,0,0,0,0
2026-08-17,6,10032,1,9,6225_1,1,56,56,56,0
2026-08-17,6,10032,1,10,6258_1,1,56,56,56,0
2026-08-17,6,10032,1,11,6240_1,1,56,56,56,0
2026-08-17,6,10032,1,12,6257_1,2,109,66,43,0
2026-08-17,6,10032,1,13,6244_1,2,109,66,43,0
2026-08-17,6,10032,1,14,6094_1,2,109,66,43,0
2026-08-17,6,10032,1,15,6256_1,3,132,66,23,0
2026-08-17,6,10032,1,16,6255_1,4,139,66,7,0
2026-08-17,6,10032,1,17,6064_2,4,139,66,7,0
2026-08-17,6,10032,1,18,6242_2,4,139,66,7,0
2026-08-17,6,10032,1,19,94_4,4,139,66,7,0
2026-08-17,6,10032,1,20,93_2,4,139,66,7,0
2026-08-17,6,10032,1,21,6016_2,4,243,92,33,0
2026-08-17,6,10032,1,22,91_4,4,483,152,93,0
2026-08-17,6,10032,1,23,6016_1,4,555,170,111,0
2026-08-17,6,10032,1,24,93_1,4,467,148,89,0
2026-08-17,6,10032,1,25,94_2,4,707,208,149,0
2026-08-17,6,10032,1,26,95_1,4,623,187,128,0
2026-08-17,6,10032,1,27,6228_1,5,851,225,76,0
2026-08-17,6,10032,1,28,243_1,6,1073,263,64,0
2026-08-17,6,10032,1,29,6041_1,6,1281,293,108,0
2026-08-17,6,10032,1,30,6162_1,7,1160,247,86,0
2026-08-17,6,10032,1,31,6160_1,7,1288,276,90,0
2026-08-17,6,10032,1,32,6001_1,8,1767,324,135,2
2026-08-17,6,10032,1,33,6161_1,7,1413,299,129,0
