date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,sum_delay,max_delay,min_delay,n_late5
2026-09-11,7,10001,1,22,201_1,1,232,232,232,0
2026-09-11,7,10001,1,23,51_1,2,462,232,230,0
2026-09-11,7,10001,1,24,202_1,3,869,292,287,0
2026-09-11,7,10001,1,25,5_4,3,869,292,287,0
2026-09-11,7,10001,1,26,6070_3,3,689,232,227,0
2026-09-11,7,10031,0,27,91_1,1,62,62,62,0
2026-09-11,7,10031,0,28,6016_1,1,99,99,99,0
2026-09-11,7,10031,0,29,93_1,2,336,237,99,0
2026-09-11,7,10031,0,30,94_1,2,424,281,143,0
2026-09-11,7,10031,0,31,6242_1,3,619,263,125,0
2026-09-11,7,10031,0,32,6064_1,3,535,235,97,0
2026-09-11,7,10031,0,33,6255_2,3,634,268,130,0
2026-09-11,7,10031,0,34,6256_2,3,658,276,138,0
2026-09-11,7,10031,0,35,6094_2,3,565,245,107,0
2026-09-11,7,10031,0,36,6244_2,3,439,203,65,0
2026-09-11,7,10031,0,37,6257_2,3,379,183,45,0
2026-09-11,7,10031,0,38,6240_2,3,454,208,70,0
2026-09-11,7,10031,0,39,6258_2,3,532,234,96,0
2026-09-11,7,10031,0,40,6225_2,3,457,209,71,0
2026-09-11,7,10031,0,41,6181_2,3,373,181,43,0
2026-09-11,7,10031,0,42,6246_2,3,406,192,54,0
2026-09-11,7,10031,0,43,6206_2,3,388,186,48,0
2026-09-11,7,10031,0,44,6176_2,3,436,202,64,0
2026-09-11,7,10031,0,45,6200_3,3,547,239,101,0
2026-09-11,7,10031,0,46,6042_2,3,427,199,61,0
2026-09-11,7,10031,0,47,6031_2,3,376,182,44,0
2026-09-11,7,10031,0,48,6039_1,3,140,86,0,0
2026-09-11,7,10032,1,53,61_1,1,107,107,107,0
2026-09-11,7,10047,0,1,61_1,1,0,0,0,0
2026-09-11,7,10047,0,2,59_4,2,0,0,0,0
2026-09-11,7,10047,0,3,57_2,2,0,0,0,0
2026-09-11,7,10047,0,4,56_2,2,0,0,0,0
2026-09-11,7,10047,0,5,55_2,2,60,60,0,0
2026-09-11,7,10047,0,6,72_1,2,120,120,0,0
