date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-08-27,7,10031,0,39,6258_2,1,1,3,3
2026-08-27,7,10031,0,42,6246_2,2,2,6,3
2026-08-27,7,10031,0,43,6206_2,1,1,3,3
2026-08-27,7,10032,1,1,6039_1,1,1,7,7
2026-08-27,7,10047,0,1,61_1,1,1,7,7
2026-08-27,7,10047,0,2,59_4,3,3,3,1
2026-08-27,7,10047,1,19,94_2,1,1,1,1
2026-08-27,7,10047,1,21,6228_1,1,1,1,1
2026-08-27,7,10047,1,23,6041_1,1,1,1,1
2026-08-27,7,10047,1,25,6160_1,1,1,1,1
2026-08-27,7,10047,1,39,114_3,1,1,1,1
2026-08-27,7,10047,1,40,3_1,1,1,1,1
2026-08-27,7,10047,1,41,73_1,1,1,1,1
2026-08-27,7,10047,1,42,72_2,1,1,1,1
2026-08-27,7,10049,0,1,91_1,4,4,28,7
2026-08-27,7,10050,1,2,6171_1,1,1,1,1
2026-08-27,7,10051,0,1,91_4,1,1,1,1
2026-08-27,7,10051,0,2,6016_1,1,1,1,1
2026-08-27,7,10051,0,3,93_1,1,1,1,1
2026-08-27,7,10051,0,5,6212_2,1,1,1,1
2026-08-27,7,10051,0,8,6011_4,1,1,1,1
2026-08-27,7,10051,0,9,6017_2,1,1,1,1
2026-08-27,7,10051,0,12,6248_2,1,1,1,1
2026-08-27,7,10051,0,14,6015_2,1,1,1,1
2026-08-27,7,10051,1,7,6011_1,1,1,1,1
2026-08-27,7,10051,1,9,6205_1,1,1,3,3
2026-08-27,7,10051,1,10,6212_1,1,1,3,3
2026-08-27,7,10051,1,12,93_2,1,1,3,3
2026-08-27,7,10053,0,16,42_2,1,1,1,1
2026-08-27,7,10053,0,18,40_2,1,1,1,1
2026-08-27,7,10053,0,20,7471_2,2,2,6,3
2026-08-27,7,10056,0,25,6260_2,1,1,1,1
2026-08-27,7,10056,0,27,6196_2,1,1,1,1
2026-08-27,7,10056,0,29,6106_2,1,1,1,1
2026-08-27,7,10056,0,30,6020_9,1,1,1,1
2026-08-27,7,10059,0,2,7841_4,1,1,1,1
2026-08-27,7,10059,0,3,6170_2,1,1,1,1
2026-08-27,7,10059,0,6,6229_2,1,1,1,1
2026-08-27,7,10059,0,8,6169_2,1,1,1,1
2026-08-27,7,10059,1,1,7475_1,1,1,7,7
2026-08-27,7,10059,1,2,6260_2,2,2,2,1
2026-08-27,7,10060,0,5,393_2,1,1,1,1
2026-08-27,7,10060,0,6,6070_3,1,1,1,1
2026-08-27,7,10060,0,8,6069_2,1,1,1,1
2026-08-27,7,10060,0,10,9_5,1,1,1,1
2026-08-27,7,10060,0,30,6172_2,1,1,1,1
2026-08-27,7,10060,0,33,6249_2,1,1,1,1
2026-08-27,7,10060,1,2,6249_1,1,1,1,1
2026-08-27,7,10060,1,4,6067_1,1,1,1,1
2026-08-27,7,10060,1,6,6017_1,1,1,1,1
2026-08-27,7,10060,1,9,6205_1,1,1,1,1
2026-08-27,7,10060,1,11,6013_1,1,1,1,1
2026-08-27,7,10060,1,12,94_2,1,1,1,1
2026-08-27,7,10060,1,14,6228_1,1,1,1,1
2026-08-27,7,10060,1,16,6041_1,1,1,1,1
2026-08-27,7,10060,1,18,6160_1,1,1,3,3
2026-08-27,7,10060,1,21,446_3,1,1,1,1
2026-08-27,7,10060,1,22,6166_1,1,1,1,1
2026-08-27,7,10060,1,26,8_3,1,1,3,3
2026-08-27,7,10060,1,27,6_1,1,1,1,1
2026-08-27,7,10060,1,29,5_1,1,1,1,1
2026-08-27,7,10060,1,30,4_1,1,1,1,1
2026-08-27,7,10062,1,1,6019_1,1,1,7,7
2026-08-27,7,10062,1,2,6020_1,1,1,1,1
2026-08-27,7,10066,1,20,6006_1,1,1,1,1
2026-08-27,7,10066,1,21,6902_1,1,1,1,1
2026-08-27,7,10066,1,23,7841_2,2,2,2,1
2026-08-27,7,10068,0,2,215_2,1,1,1,1
2026-08-27,7,10068,0,4,752_2,1,1,0,0
2026-08-27,7,10068,0,6,422_1,1,1,0,0
2026-08-27,7,10068,0,8,6163_1,1,1,0,0
2026-08-27,7,10068,0,19,607_2,1,1,1,1
2026-08-27,7,10068,0,22,610_2,1,1,1,1
2026-08-27,7,10068,0,24,7717_2,1,1,1,1
2026-08-27,7,10068,0,26,210_2,1,1,1,1
2026-08-27,7,10068,1,6,6163_2,1,1,1,1
2026-08-27,7,10068,1,8,422_2,1,1,1,1
2026-08-27,7,10068,1,9,7217_1,1,1,1,1
2026-08-27,7,10068,1,10,752_1,1,1,1,1
2026-08-27,7,10068,1,21,765_1,1,1,1,1
2026-08-27,7,10068,1,24,608_1,1,1,1,1
2026-08-27,7,10068,1,26,606_1,1,1,1,1
2026-08-27,7,10068,1,27,249_1,1,1,1,1
2026-08-27,7,10068,1,39,6059_1,1,1,1,1
2026-08-27,7,10068,1,40,3_1,1,1,1,1
2026-08-27,7,10070,0,3,128_1,2,2,2,1
2026-08-27,7,10072,0,2,59_4,2,2,2,1
2026-08-27,7,10072,0,3,57_2,1,1,1,1
2026-08-27,7,10072,0,5,55_4,1,1,1,1
2026-08-27,7,10075,1,13,209_1,2,2,2,1
2026-08-27,7,10075,1,15,206_1,2,2,2,1
2026-08-27,7,10075,1,22,69_1,1,1,1,1
2026-08-27,7,10075,1,23,55_1,3,3,3,1
2026-08-27,7,10080,1,2,6035_1,1,1,0,0
2026-08-27,7,10080,1,4,6112_1,1,1,1,1
2026-08-27,7,10080,1,6,426_1,1,1,1,1
2026-08-27,7,10080,1,7,425_3,1,1,1,1
