date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-08-18,5,10047,0,3,6160_2,1,1,1,1
2026-08-18,5,10047,0,6,243_2,1,1,1,1
2026-08-18,6,10031,0,1,3_1,1,1,7,7
2026-08-18,6,10031,0,2,73_1,1,1,0,0
2026-08-18,6,10032,1,1,6039_1,1,1,7,7
2026-08-18,6,10032,1,22,91_4,2,2,2,1
2026-08-18,6,10032,1,23,6016_1,1,1,1,1
2026-08-18,6,10032,1,25,94_2,1,1,1,1
2026-08-18,6,10045,0,16,93_2,1,1,1,1
2026-08-18,6,10045,0,18,91_1,2,2,2,1
2026-08-18,6,10045,0,21,94_1,1,1,1,1
2026-08-18,6,10047,0,23,6176_2,1,1,1,1
2026-08-18,6,10047,0,26,6031_2,1,1,1,1
2026-08-18,6,10050,0,1,91_4,1,1,1,1
2026-08-18,6,10050,0,2,6016_1,1,1,1,1
2026-08-18,6,10050,1,1,6014_1,1,1,7,7
2026-08-18,6,10051,0,1,91_4,1,1,1,1
2026-08-18,6,10051,0,2,6016_1,1,1,1,1
2026-08-18,6,10051,0,5,6212_2,1,1,1,1
2026-08-18,6,10051,0,8,6011_4,1,1,1,1
2026-08-18,6,10051,0,10,6172_2,1,1,1,1
2026-08-18,6,10051,0,13,6249_2,1,1,0,0
2026-08-18,6,10051,1,11,6013_1,2,2,2,1
2026-08-18,6,10051,1,13,6016_2,2,2,2,1
2026-08-18,6,10060,0,1,9_1,1,1,7,7
2026-08-18,6,10060,0,2,6241_2,1,1,1,1
2026-08-18,6,10060,0,5,446_4,1,1,1,1
2026-08-18,6,10060,0,7,6102_2,1,1,1,1
2026-08-18,6,10060,0,8,6160_2,1,1,1,1
2026-08-18,6,10060,0,8,6069_2,1,1,1,1
2026-08-18,6,10060,0,11,6241_2,1,1,1,1
2026-08-18,6,10060,0,14,446_4,1,1,1,1
2026-08-18,6,10060,1,1,6015_1,1,1,7,7
2026-08-18,6,10060,1,14,6228_1,1,1,1,1
2026-08-18,6,10060,1,16,6041_1,2,2,2,1
2026-08-18,6,10060,1,18,6160_1,1,1,1,1
2026-08-18,6,10060,1,19,6001_1,1,1,1,1
2026-08-18,6,10060,1,21,446_3,2,2,2,1
2026-08-18,6,10060,1,22,6166_1,1,1,1,1
2026-08-18,6,10062,0,6,6229_2,1,1,1,1
2026-08-18,6,10062,0,7,6074_2,1,1,1,1
2026-08-18,6,10062,0,9,6263_2,1,1,1,1
2026-08-18,6,10062,0,11,6134_2,1,1,1,1
2026-08-18,6,10062,1,1,6019_1,1,1,7,7
2026-08-18,6,10063,0,5,48_1,1,1,7,7
2026-08-18,6,10063,0,6,8_2,1,1,7,7
2026-08-18,6,10067,0,15,6180_2,1,1,1,1
2026-08-18,6,10067,0,17,6079_1,2,2,2,1
2026-08-18,6,10068,1,1,6109_1,1,1,7,7
2026-08-18,6,10068,1,2,6236_2,1,1,1,1
2026-08-18,6,10068,1,4,418_2,1,1,1,1
2026-08-18,6,10069,1,1,214_3,1,1,7,7
2026-08-18,6,10069,1,3,615_1,1,1,1,1
2026-08-18,6,10069,1,4,212_1,1,1,1,1
2026-08-18,6,10069,1,10,610_1,1,1,1,1
2026-08-18,6,10069,1,12,608_1,1,1,1,1
2026-08-18,6,10069,1,14,606_1,1,1,1,1
2026-08-18,6,10069,1,16,250_1,1,1,1,1
2026-08-18,6,10070,1,18,608_1,1,1,1,1
2026-08-18,6,10070,1,20,606_1,1,1,1,1
2026-08-18,6,10070,1,21,249_1,1,1,1,1
2026-08-18,6,10070,1,23,251_1,1,1,1,1
2026-08-18,6,10072,1,9,7217_1,1,1,1,1
2026-08-18,6,10072,1,10,752_1,1,1,1,1
2026-08-18,6,10072,1,12,215_1,1,1,1,1
2026-08-18,6,10072,1,14,7213_1,1,1,1,1
