date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-08-23,6,10032,1,8,6041_1,1,1,1,1
2026-08-23,6,10032,1,10,6160_1,1,1,1,1
2026-08-23,6,10032,1,13,446_3,1,1,1,1
2026-08-23,6,10032,1,15,6143_1,1,1,1,1
2026-08-23,6,10045,0,5,446_4,1,1,1,1
2026-08-23,6,10045,0,6,6161_2,1,1,1,1
2026-08-23,6,10045,0,9,6162_2,1,1,1,1
2026-08-23,6,10045,0,12,97_3,1,1,1,1
2026-08-23,6,10045,0,23,6064_1,1,1,1,1
2026-08-23,6,10045,0,25,6256_2,1,1,1,1
2026-08-23,6,10045,0,28,6257_2,1,1,1,1
2026-08-23,6,10045,0,31,6225_2,1,1,1,1
2026-08-23,6,10047,1,2,6031_1,1,1,1,1
2026-08-23,6,10047,1,5,6176_1,1,1,1,1
2026-08-23,6,10050,0,7,6187_3,1,1,1,1
2026-08-23,6,10050,0,9,6018_2,1,1,1,1
2026-08-23,6,10050,1,5,6011_3,1,1,1,1
2026-08-23,6,10050,1,7,6205_1,1,1,1,1
2026-08-23,6,10050,1,8,6212_1,1,1,1,1
2026-08-23,6,10050,1,10,93_2,1,1,1,1
2026-08-23,6,10051,1,2,6249_1,1,1,1,1
2026-08-23,6,10051,1,3,6248_1,1,1,1,1
2026-08-23,6,10051,1,4,6067_1,1,1,1,1
2026-08-23,6,10051,1,6,6017_1,1,1,1,1
2026-08-23,6,10059,0,7,6074_2,1,1,1,1
2026-08-23,6,10059,0,9,6260_1,1,1,1,1
2026-08-23,6,10059,0,10,7475_3,1,1,1,1
2026-08-23,6,10059,0,12,6263_2,1,1,1,1
2026-08-23,6,10059,1,1,6019_1,1,1,7,7
2026-08-23,6,10059,1,2,6020_1,1,1,1,1
2026-08-23,6,10059,1,5,6196_1,1,1,1,1
2026-08-23,6,10059,1,6,6263_1,1,1,1,1
2026-08-23,6,10059,1,7,6260_1,1,1,1,1
2026-08-23,6,10059,1,8,7475_1,2,2,2,1
2026-08-23,6,10059,1,10,6169_1,1,1,1,1
2026-08-23,6,10060,0,2,6001_2,1,1,1,1
2026-08-23,6,10060,0,2,73_1,1,1,1,1
2026-08-23,6,10060,0,5,6041_2,1,1,1,1
2026-08-23,6,10060,0,7,6228_2,1,1,7,7
2026-08-23,6,10060,0,8,95_2,1,1,1,1
2026-08-23,6,10060,0,9,94_3,1,1,0,0
2026-08-23,6,10060,0,11,6212_2,1,1,0,0
2026-08-23,6,10060,0,13,6187_3,1,1,0,0
2026-08-23,6,10060,1,6,6017_1,1,1,1,1
2026-08-23,6,10060,1,8,6187_2,1,1,1,1
2026-08-23,6,10060,1,9,6205_1,1,1,1,1
2026-08-23,6,10060,1,11,6013_1,2,2,2,1
2026-08-23,6,10060,1,12,94_2,1,1,1,1
2026-08-23,6,10060,1,13,95_1,1,1,1,1
2026-08-23,6,10060,1,15,243_1,1,1,1,1
2026-08-23,6,10060,1,30,4_1,2,2,2,1
2026-08-23,6,10060,1,32,3_1,1,1,1,1
2026-08-23,6,10067,0,7,421_3,1,1,1,1
2026-08-23,6,10067,0,8,422_2,1,1,1,1
2026-08-23,6,10067,0,9,423_2,1,1,1,1
2026-08-23,6,10067,0,11,425_1,1,1,1,1
2026-08-23,6,10068,0,1,214_3,1,1,7,7
2026-08-23,6,10069,1,15,249_1,1,1,1,1
2026-08-23,6,10069,1,17,251_1,1,1,1,1
2026-08-23,6,10069,1,18,152_2,1,1,1,1
2026-08-23,6,10069,1,20,150_1,1,1,1,1
2026-08-23,6,10069,1,30,128_1,2,2,2,1
2026-08-23,6,10070,1,13,6023_3,2,2,2,1
2026-08-23,6,10070,1,15,765_1,1,1,1,1
2026-08-23,6,10070,1,17,609_1,1,1,1,1
2026-08-23,6,10072,1,4,418_2,1,1,0,0
2026-08-23,6,10072,1,5,419_2,1,1,1,1
2026-08-23,6,10072,1,8,422_2,1,1,1,1
2026-08-23,6,10072,1,9,7217_1,1,1,1,1
2026-08-23,6,10080,1,2,6035_1,2,2,0,0
2026-08-23,6,10080,1,4,6112_1,1,1,0,0
2026-08-23,6,10080,1,7,425_2,1,1,0,0
2026-08-23,7,10031,0,5,114_4,2,2,2,1
2026-08-23,7,10031,0,6,393_2,1,1,1,1
2026-08-23,7,10031,0,7,6070_3,1,1,1,1
2026-08-23,7,10031,0,23,95_2,1,1,1,1
2026-08-23,7,10031,0,25,93_2,1,1,3,3
2026-08-23,7,10031,0,26,6016_2,1,1,3,3
2026-08-23,7,10031,0,27,91_1,1,1,3,3
2026-08-23,7,10032,0,2,59_4,1,1,1,1
2026-08-23,7,10032,0,3,57_2,1,1,1,1
2026-08-23,7,10032,0,4,56_2,1,1,1,1
2026-08-23,7,10032,0,6,72_1,1,1,1,1
2026-08-23,7,10032,1,1,6039_1,1,1,7,7
2026-08-23,7,10032,1,2,6031_1,1,1,1,1
2026-08-23,7,10032,1,5,6176_1,1,1,1,1
2026-08-23,7,10032,1,22,91_4,1,1,1,1
2026-08-23,7,10032,1,23,6016_1,1,1,1,1
2026-08-23,7,10032,1,25,3_1,1,1,1,1
2026-08-23,7,10032,1,25,94_2,1,1,1,1
2026-08-23,7,10032,1,26,73_1,1,1,1,1
2026-08-23,7,10032,1,26,95_1,1,1,1,1
2026-08-23,7,10032,1,27,72_2,1,1,1,1
2026-08-23,7,10032,1,28,55_1,1,1,1,1
2026-08-23,7,10033,1,1,7475_1,1,1,7,7
2026-08-23,7,10043,0,7,6145_1,1,1,0,0
2026-08-23,7,10047,0,18,6258_2,1,1,1,1
2026-08-23,7,10047,0,20,6181_2,1,1,1,1
2026-08-23,7,10047,0,21,6246_2,1,1,1,1
2026-08-23,7,10047,0,22,6206_2,1,1,1,1
2026-08-23,7,10047,1,5,6176_1,1,1,1,1
2026-08-23,7,10047,1,18,6242_2,1,1,1,1
2026-08-23,7,10047,1,20,95_1,1,1,1,1
2026-08-23,7,10047,1,21,6228_1,1,1,1,1
2026-08-23,7,10047,1,22,243_1,1,1,1,1
2026-08-23,7,10047,1,38,114_1,1,1,1,1
2026-08-23,7,10047,1,40,3_1,2,2,2,1
2026-08-23,7,10047,1,41,73_1,1,1,1,1
2026-08-23,7,10050,0,2,6016_1,2,2,2,1
2026-08-23,7,10050,0,4,6013_2,1,1,1,1
2026-08-23,7,10050,0,5,6212_2,1,1,1,1
2026-08-23,7,10050,0,6,6205_2,1,1,1,1
2026-08-23,7,10050,0,7,6187_3,1,1,1,1
2026-08-23,7,10050,0,9,6018_2,1,1,1,1
2026-08-23,7,10050,0,10,6190_2,1,1,1,1
2026-08-23,7,10050,1,7,6205_1,1,1,1,1
2026-08-23,7,10050,1,8,6212_1,1,1,1,1
2026-08-23,7,10050,1,9,6013_1,1,1,1,1
2026-08-23,7,10050,1,11,6016_2,2,2,2,1
2026-08-23,7,10051,0,1,91_4,3,3,3,1
2026-08-23,7,10051,0,14,6015_2,1,1,1,1
2026-08-23,7,10051,1,1,6015_1,1,1,7,7
2026-08-23,7,10051,1,3,6248_1,1,1,1,1
2026-08-23,7,10059,0,1,91_3,3,3,21,7
2026-08-23,7,10059,0,2,7841_4,3,3,3,1
2026-08-23,7,10059,0,4,6902_2,1,1,1,1
2026-08-23,7,10059,0,5,6006_2,1,1,1,1
2026-08-23,7,10059,0,6,6229_2,1,1,0,0
2026-08-23,7,10059,0,7,6074_2,1,1,1,1
2026-08-23,7,10059,0,8,6169_2,1,1,0,0
2026-08-23,7,10059,0,10,7475_1,1,1,0,0
2026-08-23,7,10059,1,1,6019_1,1,1,7,7
2026-08-23,7,10059,1,2,6020_1,1,1,1,1
2026-08-23,7,10059,1,3,6106_1,1,1,1,1
2026-08-23,7,10060,0,6,6070_3,1,1,1,1
2026-08-23,7,10060,0,7,6102_2,1,1,1,1
2026-08-23,7,10060,0,9,6057_2,1,1,1,1
2026-08-23,7,10060,0,10,9_5,1,1,1,1
2026-08-23,7,10060,0,11,6241_2,1,1,1,1
2026-08-23,7,10060,0,13,6166_2,1,1,1,1
2026-08-23,7,10060,0,14,446_4,1,1,1,1
2026-08-23,7,10060,0,18,6162_2,1,1,1,1
2026-08-23,7,10060,1,1,6015_1,1,1,7,7
2026-08-23,7,10060,1,2,6249_1,1,1,1,1
2026-08-23,7,10060,1,4,6067_1,1,1,1,1
2026-08-23,7,10060,1,20,6161_1,1,1,1,1
2026-08-23,7,10060,1,21,446_3,1,1,1,1
2026-08-23,7,10060,1,23,6143_1,1,1,1,1
2026-08-23,7,10060,1,25,9_2,2,2,2,1
2026-08-23,7,10060,1,26,8_3,2,2,2,1
2026-08-23,7,10060,1,27,6_1,1,1,1,1
2026-08-23,7,10066,1,3,6149_1,1,1,0,0
2026-08-23,7,10066,1,5,6147_1,2,2,1,1
2026-08-23,7,10066,1,6,6122_1,1,1,0,0
2026-08-23,7,10066,1,24,91_2,1,1,1,1
2026-08-23,7,10068,0,1,214_3,2,2,8,7
2026-08-23,7,10068,0,2,215_2,1,1,1,1
2026-08-23,7,10068,0,5,3_3,1,1,1,1
2026-08-23,7,10068,0,7,254_2,1,1,1,1
2026-08-23,7,10068,0,8,53_3,1,1,1,1
2026-08-23,7,10068,0,10,186_2,1,1,1,1
2026-08-23,7,10068,0,17,249_2,1,1,1,1
2026-08-23,7,10068,1,9,7217_1,1,1,1,1
