date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-09-01,8,10001,1,20,200_1,1,1,1,1
2026-09-01,8,10001,1,21,184_1,1,1,1,1
2026-09-01,8,10001,1,22,201_1,1,1,1,1
2026-09-01,8,10001,1,23,51_1,1,1,1,1
2026-09-01,8,10002,1,6,75_2,1,1,1,1
2026-09-01,8,10002,1,7,453_1,1,1,1,1
2026-09-01,8,10002,1,9,455_1,1,1,1,1
2026-09-01,8,10002,1,10,456_1,1,1,1,1
2026-09-01,8,10032,0,8,73_3,1,1,1,1
2026-09-01,8,10032,0,9,3_2,1,1,1,1
2026-09-01,8,10032,0,10,114_4,2,2,2,1
2026-09-01,8,10032,1,40,6069_1,1,1,1,1
2026-09-01,8,10032,1,41,6102_1,2,2,2,1
2026-09-01,8,10032,1,43,393_1,1,1,1,1
2026-09-01,8,10033,1,1,7475_1,1,1,7,7
2026-09-01,8,10034,0,1,91_2,1,1,7,7
2026-09-01,8,10034,0,2,7841_4,1,1,1,1
2026-09-01,8,10034,0,4,6902_2,1,1,1,1
2026-09-01,8,10034,0,5,6006_2,1,1,1,1
2026-09-01,8,10047,0,43,6176_2,1,1,1,1
2026-09-01,8,10047,0,44,6200_3,1,1,1,1
2026-09-01,8,10047,1,8,6181_1,1,1,1,1
2026-09-01,8,10047,1,10,6258_1,1,1,1,1
2026-09-01,8,10047,1,11,6240_1,1,1,1,1
2026-09-01,8,10047,1,14,6094_1,1,1,1,1
2026-09-01,8,10049,0,1,91_1,2,2,14,7
2026-09-01,8,10049,0,3,93_1,1,1,1,1
2026-09-01,8,10049,0,5,6242_1,1,1,1,1
2026-09-01,8,10050,0,1,91_4,2,2,2,1
2026-09-01,8,10050,0,2,6016_1,1,1,1,1
2026-09-01,8,10050,1,1,6014_1,1,1,1,1
2026-09-01,8,10050,1,3,6190_1,1,1,1,1
2026-09-01,8,10050,1,4,6018_1,1,1,1,1
2026-09-01,8,10051,0,5,6212_2,1,1,1,1
2026-09-01,8,10051,0,6,6205_2,1,1,1,1
2026-09-01,8,10051,0,8,6011_4,1,1,1,1
2026-09-01,8,10051,0,10,6172_2,1,1,1,1
2026-09-01,8,10051,1,13,6016_2,1,1,1,1
2026-09-01,8,10053,0,33,6073_2,3,3,0,0
2026-09-01,8,10055,0,1,707_1,1,1,7,7
2026-09-01,8,10055,0,30,6290_1,1,1,1,1
2026-09-01,8,10055,0,32,6019_1,1,1,1,1
2026-09-01,8,10055,0,33,6148_2,1,1,1,1
2026-09-01,8,10055,0,34,6036_2,1,1,1,1
2026-09-01,8,10055,1,29,707_1,1,1,1,1
2026-09-01,8,10056,0,13,7475_3,1,1,1,1
2026-09-01,8,10056,0,14,6260_2,1,1,1,1
2026-09-01,8,10056,0,16,6196_2,1,1,1,1
2026-09-01,8,10056,0,18,6106_2,1,1,1,1
2026-09-01,8,10059,0,9,6260_1,1,1,1,1
2026-09-01,8,10059,0,10,7475_1,1,1,1,1
2026-09-01,8,10059,1,6,6229_1,1,1,1,1
