date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-09-03,7,10001,1,11,610_1,1,1,1,1
2026-09-03,7,10001,1,14,607_1,1,1,1,1
2026-09-03,7,10001,1,16,249_1,1,1,1,1
2026-09-03,7,10001,1,17,250_1,1,1,3,3
2026-09-03,7,10031,0,20,6041_2,1,1,1,1
2026-09-03,7,10031,0,22,6228_2,1,1,1,1
2026-09-03,7,10031,0,23,95_2,1,1,1,1
2026-09-03,7,10031,0,25,93_2,1,1,1,1
2026-09-03,7,10032,1,47,73_1,1,1,1,1
2026-09-03,7,10032,1,48,72_2,2,2,2,1
2026-09-03,7,10032,1,49,55_1,1,1,1,1
2026-09-03,7,10033,1,8,6033_2,1,1,1,1
2026-09-03,7,10033,1,9,6211_2,1,1,1,1
2026-09-03,7,10033,1,10,6170_1,1,1,1,1
2026-09-03,7,10033,1,11,7841_2,1,1,1,1
2026-09-03,7,10043,0,6,6147_2,1,1,1,1
2026-09-03,7,10047,1,1,6039_1,1,1,7,7
2026-09-03,7,10047,1,3,6042_1,1,1,1,1
2026-09-03,7,10047,1,5,6176_1,1,1,1,1
2026-09-03,7,10047,1,23,6041_1,1,1,1,1
2026-09-03,7,10047,1,25,6160_1,1,1,1,1
2026-09-03,7,10047,1,27,6161_1,1,1,1,1
2026-09-03,7,10047,1,28,446_3,1,1,1,1
2026-09-03,7,10049,1,7,6246_1,1,1,1,1
2026-09-03,7,10049,1,8,6181_1,1,1,1,1
2026-09-03,7,10049,1,10,6258_1,1,1,1,1
2026-09-03,7,10049,1,11,6240_1,1,1,1,1
2026-09-03,7,10050,0,1,91_4,1,1,3,3
2026-09-03,7,10050,0,2,6016_1,1,1,1,1
2026-09-03,7,10050,0,3,93_1,1,1,1,1
2026-09-03,7,10050,0,5,6212_2,1,1,1,1
2026-09-03,7,10050,1,2,6171_1,1,1,1,1
2026-09-03,7,10050,1,4,6018_1,1,1,1,1
2026-09-03,7,10050,1,6,6187_2,1,1,1,1
2026-09-03,7,10050,1,7,6205_1,1,1,1,1
2026-09-03,7,10051,1,1,6015_1,3,3,21,7
2026-09-03,7,10053,0,1,9_1,2,2,2,1
2026-09-03,7,10056,0,8,448_2,1,1,1,1
2026-09-03,7,10056,0,10,15_2,1,1,1,1
2026-09-03,7,10056,0,12,17_2,2,2,2,1
2026-09-03,7,10059,0,9,6260_1,1,1,1,1
2026-09-03,7,10059,1,1,7475_1,2,2,0,0
2026-09-03,7,10060,0,6,6070_3,2,2,2,1
2026-09-03,7,10060,0,8,6069_2,1,1,1,1
2026-09-03,7,10060,0,11,6241_2,1,1,1,1
2026-09-03,7,10060,1,2,6249_1,1,1,1,1
2026-09-03,7,10060,1,4,6067_1,1,1,1,1
2026-09-03,7,10060,1,9,6205_1,1,1,1,1
2026-09-03,7,10060,1,11,6013_1,1,1,3,3
2026-09-03,7,10060,1,12,94_2,2,2,6,3
2026-09-03,7,10060,1,24,6241_1,1,1,3,3
2026-09-03,7,10060,1,25,9_2,1,1,3,3
2026-09-03,7,10060,1,26,8_3,2,2,2,1
2026-09-03,7,10062,0,2,7841_4,2,2,2,1
2026-09-03,7,10062,1,14,7841_2,1,1,3,3
2026-09-03,7,10062,1,15,91_2,1,1,3,3
2026-09-03,7,10066,1,1,6145_1,1,1,1,1
2026-09-03,7,10066,1,4,6149_9,1,1,1,1
2026-09-03,7,10066,1,5,6147_1,1,1,1,1
2026-09-03,7,10068,0,5,3_3,2,2,0,0
2026-09-03,7,10068,0,7,254_2,1,1,1,1
2026-09-03,7,10068,0,8,53_3,1,1,1,1
2026-09-03,7,10068,0,10,418_1,1,1,1,1
2026-09-03,7,10068,0,12,6236_1,1,1,1,1
2026-09-03,7,10068,0,13,6109_1,1,1,1,1
2026-09-03,7,10068,1,4,418_2,1,1,1,1
2026-09-03,7,10068,1,5,419_2,1,1,1,1
2026-09-03,7,10068,1,6,6163_2,1,1,1,1
2026-09-03,7,10068,1,7,421_2,1,1,1,1
2026-09-03,7,10068,1,26,606_1,1,1,1,1
2026-09-03,7,10068,1,27,249_1,1,1,1,1
2026-09-03,7,10068,1,29,251_1,1,1,1,1
2026-09-03,7,10068,1,30,152_2,1,1,1,1
2026-09-03,7,10069,1,23,253_1,1,1,1,1
2026-09-03,7,10069,1,24,53_1,1,1,1,1
2026-09-03,7,10069,1,25,254_1,1,1,1,1
2026-09-03,7,10069,1,26,4_4,1,1,1,1
2026-09-03,7,10072,1,30,56_1,2,2,2,1
2026-09-03,7,10072,1,33,61_2,1,1,1,1
2026-09-03,7,10075,1,1,421_3,1,1,7,7
2026-09-03,7,10075,1,7,214_1,1,1,1,1
2026-09-03,7,10075,1,10,212_1,1,1,1,1
2026-09-03,7,10075,1,11,211_1,1,1,1,1
2026-09-03,7,10075,1,13,209_1,1,1,1,1
2026-09-03,7,10081,0,5,425_1,1,1,0,0
2026-09-03,7,10081,0,7,6168_2,1,1,0,0
2026-09-03,7,10081,0,9,6180_2,1,1,0,0
2026-09-03,7,10081,0,11,6079_1,1,1,0,0
