date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ,n_nodata
2026-09-23,7,10031,0,23,95_2,1,1,1,1,0
2026-09-23,7,10031,0,24,94_3,1,1,1,1,0
2026-09-23,7,10031,0,25,93_2,1,1,1,1,0
2026-09-23,7,10031,0,27,91_1,1,1,1,1,0
2026-09-23,7,10032,0,2,59_4,2,2,2,1,0
2026-09-23,7,10032,0,3,57_2,1,1,1,1,0
2026-09-23,7,10032,0,4,56_2,1,1,1,1,0
2026-09-23,7,10032,1,21,6016_2,1,1,1,1,0
2026-09-23,7,10032,1,22,91_4,1,1,1,1,0
2026-09-23,7,10032,1,23,6016_1,1,1,1,1,0
2026-09-23,7,10032,1,24,93_1,1,1,1,1,0
2026-09-23,7,10047,0,12,6255_2,1,1,1,1,0
2026-09-23,7,10047,0,15,6244_2,1,1,1,1,0
2026-09-23,7,10047,0,18,6258_2,1,1,1,1,0
2026-09-23,7,10047,0,21,6246_2,1,1,1,1,0
2026-09-23,7,10047,1,37,393_1,1,1,0,0,0
2026-09-23,7,10047,1,38,114_1,1,1,0,0,0
2026-09-23,7,10047,1,39,114_3,1,1,0,0,0
2026-09-23,7,10047,1,40,3_1,1,1,0,0,0
2026-09-23,7,10050,0,1,91_4,1,1,1,1,0
2026-09-23,7,10050,0,2,6016_1,1,1,1,1,0
2026-09-23,7,10050,0,4,6013_2,1,1,1,1,0
2026-09-23,7,10050,0,6,6205_2,1,1,1,1,0
2026-09-23,7,10050,1,5,6011_3,1,1,1,1,0
2026-09-23,7,10050,1,7,6205_1,1,1,1,1,0
2026-09-23,7,10050,1,9,6013_1,1,1,1,1,0
2026-09-23,7,10050,1,11,6016_2,1,1,1,1,0
2026-09-23,7,10059,0,1,91_3,1,1,1,1,0
2026-09-23,7,10059,0,2,7841_4,1,1,1,1,0
2026-09-23,7,10059,0,4,6902_2,1,1,1,1,0
2026-09-23,7,10059,0,7,6074_2,1,1,1,1,0
2026-09-23,7,10059,0,16,6020_9,1,1,1,1,0
2026-09-23,7,10059,1,2,6020_1,1,1,0,0,0
2026-09-23,7,10060,0,5,393_2,1,1,1,1,0
2026-09-23,7,10060,0,6,6070_3,1,1,1,1,0
2026-09-23,7,10060,0,7,6102_2,1,1,1,1,0
2026-09-23,7,10060,0,10,9_5,1,1,1,1,0
2026-09-23,7,10060,0,33,6249_2,1,1,0,0,0
2026-09-23,7,10060,1,18,6160_1,1,1,1,1,0
2026-09-23,7,10060,1,20,6161_1,1,1,1,1,0
2026-09-23,7,10060,1,22,6166_1,1,1,1,1,0
2026-09-23,7,10060,1,24,6241_1,1,1,1,1,0
2026-09-23,7,10066,1,20,6006_1,1,1,1,1,0
2026-09-23,7,10066,1,22,6170_1,1,1,1,1,0
2026-09-23,7,10066,1,24,91_2,1,1,1,1,0
2026-09-23,7,10068,0,5,3_3,2,2,2,1,0
2026-09-23,7,10068,0,6,4_3,1,1,1,1,0
2026-09-23,7,10068,0,8,53_3,1,1,1,1,0
2026-09-23,7,10068,1,5,419_2,1,1,1,1,0
2026-09-23,7,10068,1,8,422_2,1,1,1,1,0
2026-09-23,7,10068,1,9,7217_1,1,1,1,1,0
2026-09-23,7,10068,1,10,752_1,1,1,1,1,0
2026-09-23,7,10068,1,29,251_1,1,1,1,1,0
2026-09-23,7,10068,1,30,152_2,1,1,1,1,0
2026-09-23,7,10068,1,32,150_1,1,1,1,1,0
2026-09-23,7,10068,1,33,252_1,1,1,1,1,0
2026-09-23,7,10072,1,17,211_1,1,1,1,1,0
2026-09-23,7,10072,1,18,210_1,1,1,1,1,0
2026-09-23,7,10072,1,19,209_1,1,1,1,1,0
2026-09-23,7,10072,1,21,206_1,1,1,1,1,0
2026-09-23,7,10072,1,32,59_1,1,1,1,1,0
2026-09-23,7,10080,1,3,6180_1,1,1,1,1,0
2026-09-23,7,10080,1,5,6168_1,1,1,1,1,0
2026-09-23,7,10080,1,6,426_1,1,1,1,1,0
2026-09-23,7,10080,1,8,7217_2,1,1,1,1,0
