date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-08-28,8,10002,1,19,122_1,2,2,2,1
2026-08-28,8,10032,0,27,6228_2,1,1,1,1
2026-08-28,8,10032,0,28,95_2,1,1,1,1
2026-08-28,8,10032,0,30,93_2,1,1,1,1
2026-08-28,8,10032,1,13,6244_1,1,1,1,1
2026-08-28,8,10032,1,15,6256_1,1,1,1,1
2026-08-28,8,10032,1,48,72_2,2,2,2,1
2026-08-28,8,10034,0,16,6073_2,2,2,2,1
2026-08-28,8,10047,0,5,55_2,1,1,1,1
2026-08-28,8,10047,0,6,72_1,1,1,1,1
2026-08-28,8,10047,1,29,6166_1,1,1,1,1
2026-08-28,8,10047,1,30,6143_1,1,1,1,1
2026-08-28,8,10049,0,22,6039_1,1,1,1,1
2026-08-28,8,10049,0,23,6141_2,1,1,1,1
2026-08-28,8,10050,0,1,91_4,1,1,1,1
2026-08-28,8,10050,1,1,6014_1,2,2,14,7
2026-08-28,8,10051,0,6,6205_2,1,1,1,1
2026-08-28,8,10051,0,8,6011_4,1,1,1,1
2026-08-28,8,10051,1,12,93_2,1,1,1,1
2026-08-28,8,10053,0,62,6297_1,1,1,0,0
2026-08-28,8,10053,0,63,6327_9,1,1,0,0
2026-08-28,8,10054,0,2,6402_9,1,1,1,1
2026-08-28,8,10054,0,3,6271_9,1,1,1,1
2026-08-28,8,10055,0,13,7475_3,1,1,1,1
2026-08-28,8,10055,0,15,6263_2,1,1,1,1
2026-08-28,8,10059,0,1,91_3,1,1,1,1
2026-08-28,8,10059,0,2,7841_4,1,1,1,1
2026-08-28,8,10059,1,1,7475_1,1,1,7,7
2026-08-28,8,10059,1,2,6260_2,1,1,0,0
2026-08-28,8,10060,0,10,9_5,1,1,1,1
2026-08-28,8,10060,0,11,6241_2,1,1,1,1
2026-08-28,8,10060,0,28,6011_4,1,1,0,0
2026-08-28,8,10060,0,30,6172_2,1,1,0,0
2026-08-28,8,10060,0,34,6015_2,1,1,0,0
2026-08-28,8,10060,1,4,6067_1,1,1,1,1
2026-08-28,8,10060,1,6,6017_1,1,1,1,1
2026-08-28,8,10060,1,15,243_1,1,1,1,1
2026-08-28,8,10060,1,18,6160_1,1,1,1,1
2026-08-28,8,10060,1,26,8_3,1,1,1,1
2026-08-28,8,10060,1,28,902_1,1,1,1,1
2026-08-28,8,10061,0,3,128_1,1,1,1,1
2026-08-28,8,10061,0,4,114_5,1,1,1,1
2026-08-28,8,10061,0,5,3_3,1,1,1,1
2026-08-28,8,10062,1,1,6019_1,1,1,7,7
2026-08-28,8,10064,0,2,7841_4,2,2,2,1
2026-08-28,8,10068,0,5,3_3,2,2,2,1
2026-08-28,8,10068,0,19,607_2,1,1,3,3
2026-08-28,8,10068,0,20,608_2,1,1,3,3
2026-08-28,8,10068,1,2,6236_2,1,1,1,1
2026-08-28,8,10068,1,17,211_1,2,2,2,1
2026-08-28,8,10068,1,32,150_1,1,1,3,3
2026-08-28,8,10068,1,33,252_1,1,1,1,1
